zip,lat,lng,city,state_id,population,density,county_fips,timezone,zip0,weather_station_wmo_2024,hdd_base65F_2024,cdd_base65F_2024,distance_location_station_miles_2024,EPW_file_name_2024,Tdb_holes_2024,Tdew_holes_2024,RH_holes_2024,EnergyPlus Status,Missing Data,Extreme Temperature,Sudden Temp Jumps,Constant Temp Periods,Day-Night Swings,Summer Freezing,Winter Extreme Heat,Missing Temperature Data
3903,43.14881,-70.78597,Eliot,ME,6484,126.5,23031,America/New_York,3903,,,,,,,,,,,,,,,,,
24637,37.05873,-81.70332,Pounding Mill,VA,3640,49.4,51185,America/New_York,24637,,,,,,,,,,,,,,,,,
2818,41.64311,-71.49293,East Greenwich,RI,18190,321.5,44003,America/New_York,2818,,,,,,,,,,,,,,,,,
11518,40.63759,-73.66678,East Rockaway,NY,10101,2835.1,36059,America/New_York,11518,,,,,,,,,,,,,,,,,
33142,25.81194,-80.23858,Miami,FL,58574,3195.8,12086,America/New_York,33142,,,,,,,,,,,,,,,,,
28605,36.13548,-81.6996,Blowing Rock,NC,3428,45.7,37189,America/New_York,28605,,,,,,,,,,,,,,,,,
85012,33.50731,-112.07035,Phoenix,AZ,7012,1233.9,4013,America/Phoenix,85012,,,,,,,,,,,,,,,,,
47807,39.47061,-87.40277,Terre Haute,IN,12313,1267.4,18167,America/Indiana/Indianapolis,47807,,,,,,,,,,,,,,,,,
73165,35.34382,-97.35726,Oklahoma City,OK,6720,64.9,40027,America/Chicago,73165,,,,,,,,,,,,,,,,,
53219,42.99546,-87.99218,Milwaukee,WI,34418,2686.7,55079,America/Chicago,53219,,,,,,,,,,,,,,,,,
6093,42.00283,-72.72423,West Suffield,CT,3122,72.0,9003,America/New_York,6093,,,,,,,,,,,,,,,,,
75071,33.24663,-96.62898,Mckinney,TX,52939,259.3,48085,America/Chicago,75071,,,,,,,,,,,,,,,,,
46112,39.86506,-86.38258,Brownsburg,IN,37047,357.2,18063,America/Indiana/Indianapolis,46112,,,,,,,,,,,,,,,,,
97113,45.50548,-123.04618,Cornelius,OR,14838,161.2,41067,America/Los_Angeles,97113,,,,,,,,,,,,,,,,,
54956,44.1825,-88.52769,Neenah,WI,43736,275.3,55139,America/Chicago,54956,,,,,,,,,,,,,,,,,
8527,40.10475,-74.34993,Jackson,NJ,56261,255.1,34029,America/New_York,8527,,,,,,,,,,,,,,,,,
75032,32.85505,-96.42772,Rockwall,TX,32317,243.2,48397,America/Chicago,75032,,,,,,,,,,,,,,,,,
7762,40.15297,-74.03581,Spring Lake,NJ,8232,1131.1,34025,America/New_York,7762,,,,,,,,,,,,,,,,,
26104,39.27568,-81.47855,Parkersburg,WV,15983,165.9,54107,America/New_York,26104,,,,,,,,,,,,,,,,,
12786,41.6405,-74.85503,White Lake,NY,271,7.0,36105,America/New_York,12786,,,,,,,,,,,,,,,,,
66102,39.11296,-94.68955,Kansas City,KS,31664,1094.2,20209,America/Chicago,66102,,,,,,,,,,,,,,,,,
31028,32.63503,-83.68156,Centerville,GA,6464,702.5,13153,America/New_York,31028,,,,,,,,,,,,,,,,,
60490,41.67474,-88.1444,Bolingbrook,IL,22202,908.1,17197,America/Chicago,60490,,,,,,,,,,,,,,,,,
32266,30.31645,-81.41177,Neptune Beach,FL,7080,1169.7,12031,America/New_York,32266,,,,,,,,,,,,,,,,,
91371,34.18459,-118.57636,Woodland Hills,CA,0,0.0,6037,America/Los_Angeles,91371,,,,,,,,,,,,,,,,,
1606,42.31444,-71.79556,Worcester,MA,19729,1285.0,25027,America/New_York,1606,,,,,,,,,,,,,,,,,
13623,44.44976,-75.75247,Chippewa Bay,NY,13,12.7,36089,America/New_York,13623,,,,,,,,,,,,,,,,,
17109,40.28993,-76.82433,Harrisburg,PA,23530,1207.9,42043,America/New_York,17109,,,,,,,,,,,,,,,,,
1607,42.22747,-71.78872,Worcester,MA,8583,1047.8,25027,America/New_York,1607,,,,,,,,,,,,,,,,,
63103,38.62975,-90.21682,Saint Louis,MO,8307,1485.4,29510,America/Chicago,63103,,,,,,,,,,,,,,,,,
31546,31.51199,-81.80861,Jesup,GA,8103,18.4,13305,America/New_York,31546,,,,,,,,,,,,,,,,,
23843,36.84663,-77.81515,Dolphin,VA,552,7.2,51025,America/New_York,23843,,,,,,,,,,,,,,,,,
23231,37.44103,-77.31869,Henrico,VA,36657,160.3,51087,America/New_York,23231,,,,,,,,,,,,,,,,,
48069,42.4714,-83.14426,Pleasant Ridge,MI,2389,1727.5,26125,America/Detroit,48069,,,,,,,,,,,,,,,,,
55439,44.87513,-93.37569,Minneapolis,MN,8996,727.4,27053,America/Chicago,55439,,,,,,,,,,,,,,,,,
94606,37.79178,-122.24495,Oakland,CA,38303,6465.3,6001,America/Los_Angeles,94606,,,,,,,,,,,,,,,,,
28144,35.70622,-80.46414,Salisbury,NC,25158,324.5,37159,America/New_York,28144,,,,,,,,,,,,,,,,,
15219,40.44227,-79.98321,Pittsburgh,PA,16501,2747.0,42003,America/New_York,15219,,,,,,,,,,,,,,,,,
94613,37.78093,-122.18285,Oakland,CA,861,1308.5,6001,America/Los_Angeles,94613,,,,,,,,,,,,,,,,,
30256,33.01415,-84.32024,Meansville,GA,2589,29.1,13231,America/New_York,30256,,,,,,,,,,,,,,,,,
78589,26.16789,-98.15483,San Juan,TX,41628,773.3,48215,America/Chicago,78589,,,,,,,,,,,,,,,,,
92411,34.12207,-117.32032,San Bernardino,CA,26563,2468.9,6071,America/Los_Angeles,92411,,,,,,,,,,,,,,,,,
40202,38.25718,-85.7535,Louisville,KY,7176,1769.7,21111,America/Kentucky/Louisville,40202,,,,,,,,,,,,,,,,,
60553,41.82791,-89.02682,Steward,IL,701,5.3,17103,America/Chicago,60553,,,,,,,,,,,,,,,,,
37240,36.14489,-86.80548,Nashville,TN,778,18471.5,47037,America/Chicago,37240,,,,,,,,,,,,,,,,,
36082,31.80273,-85.95468,Troy,AL,1271,1287.3,1109,America/Chicago,36082,,,,,,,,,,,,,,,,,
15486,40.02532,-79.70476,Vanderbilt,PA,2299,45.5,42051,America/New_York,15486,,,,,,,,,,,,,,,,,
30726,34.97625,-85.13959,Graysville,GA,0,0.0,13047,America/New_York,30726,,,,,,,,,,,,,,,,,
53588,43.19261,-90.07965,Spring Green,WI,4084,11.5,55111,America/Chicago,53588,,,,,,,,,,,,,,,,,
54494,44.33908,-89.73768,Wisconsin Rapids,WI,26555,76.9,55141,America/Chicago,54494,,,,,,,,,,,,,,,,,
21740,39.63401,-77.74244,Hagerstown,MD,61803,341.7,24043,America/New_York,21740,,,,,,,,,,,,,,,,,
49425,43.43849,-86.09886,Holton,MI,3841,23.3,26121,America/Detroit,49425,,,,,,,,,,,,,,,,,
13421,43.06521,-75.64464,Oneida,NY,13291,122.2,36053,America/New_York,13421,,,,,,,,,,,,,,,,,
33135,25.76645,-80.23499,Miami,FL,39789,7124.5,12086,America/New_York,33135,,,,,,,,,,,,,,,,,
84301,41.6082,-112.13016,Bear River City,UT,729,64.1,49003,America/Denver,84301,,,,,,,,,,,,,,,,,
11435,40.70138,-73.80968,Jamaica,NY,59296,14977.8,36081,America/New_York,11435,,,,,,,,,,,,,,,,,
33781,27.83865,-82.7152,Pinellas Park,FL,25059,1452.0,12103,America/New_York,33781,,,,,,,,,,,,,,,,,
2451,42.39821,-71.25711,Waltham,MA,18699,1306.6,25017,America/New_York,2451,,,,,,,,,,,,,,,,,
17370,40.11847,-76.77619,York Haven,PA,5041,172.9,42133,America/New_York,17370,,,,,,,,,,,,,,,,,
74104,36.1465,-95.95398,Tulsa,OK,11454,1624.5,40143,America/Chicago,74104,,,,,,,,,,,,,,,,,
13484,42.86633,-75.65921,West Eaton,NY,297,45.0,36053,America/New_York,13484,,,,,,,,,,,,,,,,,
85014,33.5085,-112.05674,Phoenix,AZ,27395,2530.7,4013,America/Phoenix,85014,,,,,,,,,,,,,,,,,
19018,39.92304,-75.29861,Clifton Heights,PA,23483,3355.3,42045,America/New_York,19018,,,,,,,,,,,,,,,,,
2563,41.71963,-70.478,Sandwich,MA,9573,279.7,25001,America/New_York,2563,,,,,,,,,,,,,,,,,
22801,38.40459,-78.87716,Harrisonburg,VA,40657,483.2,51660,America/New_York,22801,,,,,,,,,,,,,,,,,
71028,32.48954,-93.07607,Gibsland,LA,1205,3.6,22013,America/Chicago,71028,,,,,,,,,,,,,,,,,
84542,39.54221,-110.73512,Wellington,UT,1522,87.7,49007,America/Denver,84542,,,,,,,,,,,,,,,,,
53546,42.65267,-88.94916,Janesville,WI,30708,143.5,55105,America/Chicago,53546,,,,,,,,,,,,,,,,,
98405,47.2458,-122.47201,Tacoma,WA,23278,2176.1,53053,America/Los_Angeles,98405,,,,,,,,,,,,,,,,,
94585,38.19379,-121.92595,Suisun City,CA,29599,101.7,6095,America/Los_Angeles,94585,,,,,,,,,,,,,,,,,
60134,41.87857,-88.34194,Geneva,IL,29401,739.7,17089,America/Chicago,60134,,,,,,,,,,,,,,,,,
76598,31.47532,-97.73549,Gatesville,TX,506,5066.4,48099,America/Chicago,76598,,,,,,,,,,,,,,,,,
34235,27.36755,-82.4756,Sarasota,FL,14671,861.1,12115,America/New_York,34235,,,,,,,,,,,,,,,,,
97214,45.5143,-122.64309,Portland,OR,26207,3605.1,41051,America/Los_Angeles,97214,,,,,,,,,,,,,,,,,
77414,28.89958,-95.88091,Bay City,TX,23989,17.9,48321,America/Chicago,77414,,,,,,,,,,,,,,,,,
97216,45.51388,-122.55837,Portland,OR,16870,2568.0,41051,America/Los_Angeles,97216,,,,,,,,,,,,,,,,,
98684,45.63073,-122.51644,Vancouver,WA,29433,1629.7,53011,America/Los_Angeles,98684,,,,,,,,,,,,,,,,,
30064,33.93965,-84.61642,Marietta,GA,49080,594.4,13067,America/New_York,30064,,,,,,,,,,,,,,,,,
35660,34.75596,-87.70089,Sheffield,AL,8986,527.1,1033,America/Chicago,35660,,,,,,,,,,,,,,,,,
89054,35.92722,-115.20828,Sloan,NV,40,3.1,32003,America/Los_Angeles,89054,,,,,,,,,,,,,,,,,
46765,41.2336,-85.04357,Leo,IN,5472,163.1,18003,America/Indiana/Indianapolis,46765,,,,,,,,,,,,,,,,,
68865,40.8965,-98.18586,Phillips,NE,1015,6.3,31081,America/Chicago,68865,,,,,,,,,,,,,,,,,
60512,41.70162,-88.43968,Bristol,IL,1184,57.2,17093,America/Chicago,60512,,,,,,,,,,,,,,,,,
19046,40.10141,-75.10557,Jenkintown,PA,17478,1018.7,42091,America/New_York,19046,,,,,,,,,,,,,,,,,
35967,34.40139,-85.69628,Fort Payne,AL,16373,50.6,1049,America/Chicago,35967,,,,,,,,,,,,,,,,,
58401,46.8825,-98.76392,Jamestown,ND,17107,15.6,38093,America/Chicago,58401,,,,,,,,,,,,,,,,,
98273,48.40393,-122.36933,Mount Vernon,WA,30595,140.4,53057,America/Los_Angeles,98273,,,,,,,,,,,,,,,,,
20743,38.8839,-76.89333,Capitol Heights,MD,39234,1557.7,24033,America/New_York,20743,,,,,,,,,,,,,,,,,
98286,48.57262,-122.95712,Shaw Island,WA,185,9.3,53055,America/Los_Angeles,98286,,,,,,,,,,,,,,,,,
38730,33.68906,-90.7838,Boyle,MS,2104,16.5,28011,America/Chicago,38730,,,,,,,,,,,,,,,,,
8609,40.22595,-74.74081,Trenton,NJ,12759,3607.1,34021,America/New_York,8609,,,,,,,,,,,,,,,,,
44302,41.08955,-81.53883,Akron,OH,5127,2108.6,39153,America/New_York,44302,,,,,,,,,,,,,,,,,
84049,40.52481,-111.50985,Midway,UT,5442,25.2,49051,America/Denver,84049,,,,,,,,,,,,,,,,,
97741,44.6518,-121.05269,Madras,OR,12341,13.6,41031,America/Los_Angeles,97741,,,,,,,,,,,,,,,,,
54981,44.32667,-89.12443,Waupaca,WI,15254,44.1,55135,America/Chicago,54981,,,,,,,,,,,,,,,,,
93258,36.05438,-119.15041,Porterville,CA,2075,1851.7,6107,America/Los_Angeles,93258,,,,,,,,,,,,,,,,,
97013,45.21812,-122.67168,Canby,OR,23596,160.3,41005,America/Los_Angeles,97013,,,,,,,,,,,,,,,,,
30331,33.70635,-84.54392,Atlanta,GA,64492,672.9,13121,America/New_York,30331,,,,,,,,,,,,,,,,,
7201,40.672,-74.17661,Elizabeth,NJ,27790,1618.2,34039,America/New_York,7201,,,,,,,,,,,,,,,,,
72701,35.98468,-94.08076,Fayetteville,AR,43641,133.1,5143,America/Chicago,72701,,,,,,,,,,,,,,,,,
6268,41.7997,-72.24776,Storrs Mansfield,CT,10695,157.1,9013,America/New_York,6268,,,,,,,,,,,,,,,,,
33620,28.06152,-82.41118,Tampa,FL,5402,2351.8,12057,America/New_York,33620,,,,,,,,,,,,,,,,,
58854,47.81095,-103.14547,Watford City,ND,8529,5.4,38053,America/Chicago,58854,,,,,,,,,,,,,,,,,
1073,42.23083,-72.73857,Southampton,MA,6140,84.2,25015,America/New_York,1073,,,,,,,,,,,,,,,,,
32244,30.21791,-81.75349,Jacksonville,FL,60712,994.1,12031,America/New_York,32244,,,,,,,,,,,,,,,,,
91423,34.14852,-118.43272,Sherman Oaks,CA,33737,2985.5,6037,America/Los_Angeles,91423,,,,,,,,,,,,,,,,,
32962,27.58695,-80.38372,Vero Beach,FL,26469,833.9,12061,America/New_York,32962,,,,,,,,,,,,,,,,,
53051,43.14878,-88.12274,Menomonee Falls,WI,36806,431.4,55133,America/Chicago,53051,,,,,,,,,,,,,,,,,
80922,38.89066,-104.70059,Colorado Springs,CO,29134,1879.8,8041,America/Denver,80922,,,,,,,,,,,,,,,,,
20772,38.77981,-76.76623,Upper Marlboro,MD,44948,242.6,24033,America/New_York,20772,,,,,,,,,,,,,,,,,
67505,38.0282,-97.9432,South Hutchinson,KS,2494,342.5,20155,America/Chicago,67505,,,,,,,,,,,,,,,,,
22406,38.40022,-77.55114,Fredericksburg,VA,25928,137.8,51179,America/New_York,22406,,,,,,,,,,,,,,,,,
68531,40.90141,-96.72324,Lincoln,NE,222,21.1,31109,America/Chicago,68531,,,,,,,,,,,,,,,,,
78239,29.51681,-98.36304,San Antonio,TX,29255,1701.0,48029,America/Chicago,78239,,,,,,,,,,,,,,,,,
71854,33.44698,-93.9015,Texarkana,AR,36867,51.1,5091,America/Chicago,71854,,,,,,,,,,,,,,,,,
68133,41.11357,-95.99941,Papillion,NE,11191,245.8,31153,America/Chicago,68133,,,,,,,,,,,,,,,,,
7012,40.84745,-74.15983,Clifton,NJ,12181,2239.8,34031,America/New_York,7012,,,,,,,,,,,,,,,,,
33407,26.75779,-80.09074,West Palm Beach,FL,30928,1233.6,12099,America/New_York,33407,,,,,,,,,,,,,,,,,
11369,40.76339,-73.87238,East Elmhurst,NY,34118,12081.7,36081,America/New_York,11369,,,,,,,,,,,,,,,,,
14586,43.0418,-77.68688,West Henrietta,NY,11897,412.0,36055,America/New_York,14586,,,,,,,,,,,,,,,,,
88030,32.18773,-107.72945,Deming,NM,22991,3.4,35029,America/Denver,88030,,,,,,,,,,,,,,,,,
49032,41.91821,-85.5095,Centreville,MI,3257,34.2,26149,America/Detroit,49032,,,,,,,,,,,,,,,,,
37206,36.18096,-86.73105,Nashville,TN,25470,1273.1,47037,America/Chicago,37206,,,,,,,,,,,,,,,,,
33813,27.9611,-81.93981,Lakeland,FL,37211,932.3,12105,America/New_York,33813,,,,,,,,,,,,,,,,,
75019,32.96329,-96.98553,Coppell,TX,42597,998.1,48113,America/Chicago,75019,,,,,,,,,,,,,,,,,
31513,31.77745,-82.34738,Baxley,GA,16247,18.9,13001,America/New_York,31513,,,,,,,,,,,,,,,,,
20623,38.74247,-76.83723,Cheltenham,MD,2934,588.3,24033,America/New_York,20623,,,,,,,,,,,,,,,,,
23856,36.78383,-77.70183,Freeman,VA,910,7.5,51025,America/New_York,23856,,,,,,,,,,,,,,,,,
8093,39.86416,-75.1358,Westville,NJ,9045,748.1,34015,America/New_York,8093,,,,,,,,,,,,,,,,,
84606,40.21444,-111.62555,Provo,UT,35744,1219.1,49049,America/Denver,84606,,,,,,,,,,,,,,,,,
68023,41.44916,-96.0203,Fort Calhoun,NE,2247,24.7,31177,America/Chicago,68023,,,,,,,,,,,,,,,,,
33830,27.87486,-81.81743,Bartow,FL,27476,83.4,12105,America/New_York,33830,,,,,,,,,,,,,,,,,
57770,43.07025,-102.58986,Pine Ridge,SD,6266,12.1,46102,America/Denver,57770,,,,,,,,,,,,,,,,,
3904,43.11055,-70.73108,Kittery,ME,7860,270.1,23031,America/New_York,3904,,,,,,,,,,,,,,,,,
23551,36.92404,-76.28863,Norfolk,VA,880,1005.1,51710,America/New_York,23551,,,,,,,,,,,,,,,,,
61820,40.10887,-88.24348,Champaign,IL,38156,2256.3,17019,America/Chicago,61820,,,,,,,,,,,,,,,,,
55104,44.95447,-93.16221,Saint Paul,MN,45535,2902.5,27123,America/Chicago,55104,,,,,,,,,,,,,,,,,
19808,39.73838,-75.66525,Wilmington,DE,40419,1116.0,10003,America/New_York,19808,,,,,,,,,,,,,,,,,
87740,36.75538,-104.41045,Raton,NM,7163,2.3,35007,America/Denver,87740,,,,,,,,,,,,,,,,,
1254,42.37982,-73.36545,Richmond,MA,1014,26.9,25003,America/New_York,1254,,,,,,,,,,,,,,,,,
3781,43.55276,-72.28405,Plainfield,NH,1902,15.5,33019,America/New_York,3781,,,,,,,,,,,,,,,,,
77493,29.85208,-95.83094,Katy,TX,32257,215.8,48201,America/Chicago,77493,,,,,,,,,,,,,,,,,
3241,43.7217,-71.81986,Hebron,NH,752,7.0,33009,America/New_York,3241,,,,,,,,,,,,,,,,,
14092,43.17357,-78.99361,Lewiston,NY,11083,217.1,36063,America/New_York,14092,,,,,,,,,,,,,,,,,
37830,35.96501,-84.2912,Oak Ridge,TN,29454,134.1,47001,America/New_York,37830,,,,,,,,,,,,,,,,,
25832,37.72554,-81.10882,Daniels,WV,4026,129.2,54081,America/New_York,25832,,,,,,,,,,,,,,,,,
74129,36.12678,-95.8697,Tulsa,OK,19467,1807.2,40143,America/Chicago,74129,,,,,,,,,,,,,,,,,
46933,40.47987,-85.58236,Gas City,IN,6164,208.6,18053,America/Indiana/Indianapolis,46933,,,,,,,,,,,,,,,,,
69214,42.60814,-100.08656,Johnstown,NE,350,0.5,31017,America/Chicago,69214,,,,,,,,,,,,,,,,,
22989,38.29122,-78.12248,Woodberry Forest,VA,15,3.9,51113,America/New_York,22989,,,,,,,,,,,,,,,,,
3054,42.85469,-71.51884,Merrimack,NH,25815,305.9,33011,America/New_York,3054,,,,,,,,,,,,,,,,,
79103,35.17735,-101.79438,Amarillo,TX,10995,825.8,48375,America/Chicago,79103,,,,,,,,,,,,,,,,,
85310,33.69578,-112.1719,Glendale,AZ,19649,832.3,4013,America/Phoenix,85310,,,,,,,,,,,,,,,,,
75149,32.77003,-96.61487,Mesquite,TX,54979,1336.8,48113,America/Chicago,75149,,,,,,,,,,,,,,,,,
14212,42.89422,-78.82018,Buffalo,NY,10695,2167.9,36029,America/New_York,14212,,,,,,,,,,,,,,,,,
84784,37.03294,-112.99447,Hildale,UT,2916,79.6,49053,America/Denver,84784,,,,,,,,,,,,,,,,,
67748,39.04078,-100.85279,Oakley,KS,2227,1.9,20109,America/Chicago,67748,,,,,,,,,,,,,,,,,
46779,41.57441,-85.03508,Pleasant Lake,IN,2147,23.4,18151,America/Indiana/Indianapolis,46779,,,,,,,,,,,,,,,,,
53154,42.88039,-87.90087,Oak Creek,WI,35843,485.7,55079,America/Chicago,53154,,,,,,,,,,,,,,,,,
92024,33.05615,-117.25735,Encinitas,CA,51496,1173.8,6073,America/Los_Angeles,92024,,,,,,,,,,,,,,,,,
5664,44.16712,-72.65313,Northfield Falls,VT,175,4058.0,50023,America/New_York,5664,,,,,,,,,,,,,,,,,
7034,40.87968,-74.37989,Lake Hiawatha,NJ,8964,2721.3,34027,America/New_York,7034,,,,,,,,,,,,,,,,,
93243,34.77686,-118.80142,Lebec,CA,1938,5.0,6029,America/Los_Angeles,93243,,,,,,,,,,,,,,,,,
14701,42.0788,-79.25735,Jamestown,NY,39731,166.0,36013,America/New_York,14701,,,,,,,,,,,,,,,,,
37020,35.62659,-86.40264,Bell Buckle,TN,5820,23.3,47003,America/Chicago,37020,,,,,,,,,,,,,,,,,
28104,35.06048,-80.69576,Matthews,NC,31085,411.1,37179,America/New_York,28104,,,,,,,,,,,,,,,,,
16059,40.70401,-79.9285,Valencia,PA,8100,121.8,42019,America/New_York,16059,,,,,,,,,,,,,,,,,
75230,32.90229,-96.79207,Dallas,TX,27872,1485.4,48113,America/Chicago,75230,,,,,,,,,,,,,,,,,
29726,34.85776,-81.23181,McConnells,SC,1553,14.9,45091,America/New_York,29726,,,,,,,,,,,,,,,,,
99505,61.26576,-149.63173,Jber,AK,6330,106.8,2020,America/Anchorage,99505,,,,,,,,,,,,,,,,,
19050,39.93752,-75.26369,Lansdowne,PA,28340,2966.1,42045,America/New_York,19050,,,,,,,,,,,,,,,,,
46228,39.84886,-86.20019,Indianapolis,IN,15586,752.7,18097,America/Indiana/Indianapolis,46228,,,,,,,,,,,,,,,,,
30084,33.85431,-84.21596,Tucker,GA,38484,974.5,13089,America/New_York,30084,,,,,,,,,,,,,,,,,
91108,34.12234,-118.11341,San Marino,CA,13538,1371.5,6037,America/Los_Angeles,91108,,,,,,,,,,,,,,,,,
11563,40.65726,-73.67368,Lynbrook,NY,21965,3537.9,36059,America/New_York,11563,,,,,,,,,,,,,,,,,
44418,41.3074,-80.60347,Fowler,OH,1531,33.9,39155,America/New_York,44418,,,,,,,,,,,,,,,,,
92083,33.19787,-117.24825,Vista,CA,39043,2708.8,6073,America/Los_Angeles,92083,,,,,,,,,,,,,,,,,
31088,32.58286,-83.64841,Warner Robins,GA,54742,672.4,13153,America/New_York,31088,,,,,,,,,,,,,,,,,
70001,29.98373,-90.16724,Metairie,LA,38876,2505.7,22051,America/Chicago,70001,,,,,,,,,,,,,,,,,
66735,37.52199,-94.7096,Franklin,KS,513,52.2,20037,America/Chicago,66735,,,,,,,,,,,,,,,,,
13647,44.60584,-74.98059,Hannawa Falls,NY,37,156.5,36089,America/New_York,13647,,,,,,,,,,,,,,,,,
23420,37.58323,-75.80986,Painter,VA,3856,45.9,51001,America/New_York,23420,,,,,,,,,,,,,,,,,
46126,39.62051,-85.88837,Fairland,IN,5217,61.7,18145,America/Indiana/Indianapolis,46126,,,,,,,,,,,,,,,,,
43229,40.08586,-82.97601,Columbus,OH,53693,2352.2,39049,America/New_York,43229,,,,,,,,,,,,,,,,,
21811,38.32022,-75.21805,Berlin,MD,23701,90.9,24047,America/New_York,21811,,,,,,,,,,,,,,,,,
10459,40.82585,-73.89289,Bronx,NY,48351,22760.8,36005,America/New_York,10459,,,,,,,,,,,,,,,,,
63111,38.55822,-90.25004,Saint Louis,MO,21141,2519.3,29510,America/Chicago,63111,,,,,,,,,,,,,,,,,
16024,40.74266,-80.03854,Callery,PA,258,421.9,42019,America/New_York,16024,,,,,,,,,,,,,,,,,
44094,41.60995,-81.3799,Willoughby,OH,35755,352.0,39085,America/New_York,44094,,,,,,,,,,,,,,,,,
8755,40.00967,-74.22456,Toms River,NJ,25835,622.6,34029,America/New_York,8755,,,,,,,,,,,,,,,,,
11941,40.82973,-72.72839,Eastport,NY,2004,314.9,36103,America/New_York,11941,,,,,,,,,,,,,,,,,
45430,39.71287,-84.08443,Dayton,OH,7289,560.0,39057,America/New_York,45430,,,,,,,,,,,,,,,,,
11713,40.77499,-72.94317,Bellport,NY,9710,752.2,36103,America/New_York,11713,,,,,,,,,,,,,,,,,
20064,38.93636,-76.99921,Washington,DC,2207,4390.8,11001,America/New_York,20064,,,,,,,,,,,,,,,,,
55806,46.76815,-92.12837,Duluth,MN,8727,1005.1,27137,America/Chicago,55806,,,,,,,,,,,,,,,,,
46375,41.49213,-87.44828,Schererville,IN,23484,669.1,18089,America/Chicago,46375,,,,,,,,,,,,,,,,,
43324,40.44635,-83.8106,Huntsville,OH,2963,40.2,39091,America/New_York,43324,,,,,,,,,,,,,,,,,
99515,61.11738,-149.88888,Anchorage,AK,23402,853.8,2020,America/Anchorage,99515,,,,,,,,,,,,,,,,,
80924,38.96751,-104.7211,Colorado Springs,CO,8652,612.6,8041,America/Denver,80924,,,,,,,,,,,,,,,,,
90631,33.94248,-117.95134,La Habra,CA,69502,1930.9,6059,America/Los_Angeles,90631,,,,,,,,,,,,,,,,,
89512,39.55284,-119.80072,Reno,NV,26418,1617.1,32031,America/Los_Angeles,89512,,,,,,,,,,,,,,,,,
44111,41.45828,-81.78853,Cleveland,OH,42821,2648.7,39035,America/New_York,44111,,,,,,,,,,,,,,,,,
64015,39.01411,-94.30635,Blue Springs,MO,31219,530.6,29095,America/Chicago,64015,,,,,,,,,,,,,,,,,
26285,38.91296,-79.93749,Norton,WV,471,17.0,54083,America/New_York,26285,,,,,,,,,,,,,,,,,
35775,34.54807,-86.69778,Valhermoso Springs,AL,1083,26.2,1103,America/Chicago,35775,,,,,,,,,,,,,,,,,
33904,26.57594,-81.94538,Cape Coral,FL,31859,1264.8,12071,America/New_York,33904,,,,,,,,,,,,,,,,,
7045,40.91072,-74.36767,Montville,NJ,10655,581.2,34027,America/New_York,7045,,,,,,,,,,,,,,,,,
97415,42.13701,-124.23586,Brookings,OR,14059,36.5,41015,America/Los_Angeles,97415,,,,,,,,,,,,,,,,,
20119,38.61839,-77.62492,Catlett,VA,4235,25.5,51061,America/New_York,20119,,,,,,,,,,,,,,,,,
92805,33.83038,-117.90578,Anaheim,CA,74413,4549.6,6059,America/Los_Angeles,92805,,,,,,,,,,,,,,,,,
46901,40.52531,-86.15659,Kokomo,IN,40357,112.3,18067,America/Indiana/Indianapolis,46901,,,,,,,,,,,,,,,,,
29905,32.35145,-80.68492,Parris Island,SC,3083,430.4,45013,America/New_York,29905,,,,,,,,,,,,,,,,,
62921,37.80158,-89.08423,Colp,IL,394,200.9,17199,America/Chicago,62921,,,,,,,,,,,,,,,,,
18254,40.91594,-75.96564,Tresckow,PA,938,205.1,42025,America/New_York,18254,,,,,,,,,,,,,,,,,
39110,32.50599,-90.14022,Madison,MS,42442,219.6,28089,America/Chicago,39110,,,,,,,,,,,,,,,,,
78355,27.19012,-98.20251,Falfurrias,TX,7156,8.1,48047,America/Chicago,78355,,,,,,,,,,,,,,,,,
13068,42.49979,-76.3587,Freeville,NY,5160,39.0,36109,America/New_York,13068,,,,,,,,,,,,,,,,,
47715,37.96998,-87.48426,Evansville,IN,26340,438.0,18163,America/Chicago,47715,,,,,,,,,,,,,,,,,
33146,25.72052,-80.27284,Miami,FL,16156,1997.6,12086,America/New_York,33146,,,,,,,,,,,,,,,,,
90002,33.94901,-118.24674,Los Angeles,CA,53111,6697.0,6037,America/Los_Angeles,90002,,,,,,,,,,,,,,,,,
90603,33.94541,-117.99253,Whittier,CA,21299,2515.3,6037,America/Los_Angeles,90603,,,,,,,,,,,,,,,,,
59758,44.7432,-111.18791,West Yellowstone,MT,1464,1.8,30031,America/Denver,59758,,,,,,,,,,,,,,,,,
74556,34.46697,-96.18204,Lehigh,OK,359,8.8,40029,America/Chicago,74556,,,,,,,,,,,,,,,,,
37204,36.10674,-86.77425,Nashville,TN,14768,770.6,47037,America/Chicago,37204,,,,,,,,,,,,,,,,,
5457,44.97097,-72.91336,Franklin,VT,1592,16.0,50011,America/New_York,5457,,,,,,,,,,,,,,,,,
78223,29.3122,-98.39091,San Antonio,TX,55088,513.7,48029,America/Chicago,78223,,,,,,,,,,,,,,,,,
33965,26.46368,-81.77214,Fort Myers,FL,1659,425.3,12071,America/New_York,33965,,,,,,,,,,,,,,,,,
75702,32.36287,-95.31531,Tyler,TX,27766,784.4,48423,America/Chicago,75702,,,,,,,,,,,,,,,,,
